1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,t1,t2,control_number1,control_number2,Final_preds,control_number
2,2,2,2,2,2,3,2,3,2,4,6,1,6,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,6,2,1,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,78.0,110.0,39,22,61,25.0
2,4,5,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,2,3,3,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,4,5,4,3,5,2,4,5,3,68.6,93.0,23,32,55,25.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,77.6,106.0,14,35,49,25.0
2,6,5,2,2,2,2,6,5,2,4,5,1,6,2,2,5,2,4,4,2,4,4,6,2,2,2,5,2,3,4,2,1,4,1,2,2,2,1,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,71.8,101.0,44,17,61,25.0
2,5,2,2,2,2,2,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,2,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,4,4,4,5,4,3,5,2,4,5,3,67.2,91.0,18,36,54,25.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,5,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,70.4,99.0,33,16,49,25.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,6,2,2,6,3,4,2,1,4,1,2,6,2,3,2,5,2,1,4,4,3,2,2,2,3,3,5,3,3,2,69.8,96.0,24,26,50,25.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,4,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,83.8,115.0,8,38,46,25.0
2,6,5,2,2,2,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,5,2,3,4,2,1,4,1,2,2,2,1,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,72.4,103.0,43,18,61,25.0
3,6,5,2,2,4,2,6,5,2,4,1,1,6,2,2,5,2,1,4,2,4,4,6,2,6,2,3,6,3,4,2,1,4,1,2,6,2,3,2,1,2,1,3,4,2,2,2,2,3,3,5,3,3,2,66.2,90.0,24,40,64,25.0
2,5,2,2,2,2,3,2,3,2,4,6,5,4,3,3,1,1,5,1,3,3,4,6,6,2,2,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,2,4,3,5,2,4,5,3,67.2,91.0,22,38,60,26.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,83.0,116.0,25,28,53,26.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,2,2,5,1,2,6,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,83.0,116.0,26,21,47,26.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,1,2,5,2,3,5,2,4,5,3,80.79999999999998,115.0,30,12,42,26.0
4,1,1,6,3,1,1,5,1,6,5,5,5,2,2,5,4,2,5,1,3,4,5,4,4,3,2,5,5,3,2,4,6,1,2,2,2,3,2,2,5,3,1,2,2,1,2,4,3,2,3,6,6,1,1,58.4,86.0,60,15,75,26.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,2,6,3,4,2,1,4,4,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,76.0,105.0,22,30,52,26.0
2,6,5,2,2,4,2,2,2,2,4,5,2,6,2,2,5,2,2,1,2,4,4,6,2,2,2,3,6,2,4,2,1,4,1,2,2,2,1,2,5,2,2,2,4,3,2,2,2,3,3,5,3,3,2,78.0,109.0,33,20,53,26.0
5,5,5,1,3,4,2,2,5,5,4,2,5,4,1,2,5,4,2,1,3,6,3,6,1,1,2,2,2,5,5,3,2,4,1,6,3,5,5,3,6,2,2,6,4,6,3,6,2,2,6,2,2,2,1,60.39999999999999,91.0,71,0,71,26.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,3,1,5,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,73.4,101.0,20,32,52,26.0
2,6,5,2,2,4,2,2,2,2,4,5,2,6,2,2,5,2,2,1,2,4,4,6,2,2,2,2,6,2,4,2,1,4,1,2,2,2,1,2,5,2,2,2,4,3,2,2,2,3,3,5,3,3,2,79.4,111.0,29,26,55,26.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,2,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,2,5,2,3,5,2,4,5,3,79.0,108.0,21,41,62,26.0
3,3,2,5,6,2,3,2,6,6,6,2,1,6,6,4,3,3,3,3,3,1,4,6,3,2,2,2,2,2,4,6,1,6,5,5,2,4,6,1,1,4,5,6,1,5,4,3,2,6,6,1,2,1,2,54.8,77.0,36,32,68,26.0
3,6,5,2,2,4,2,6,5,2,4,1,1,4,2,2,5,2,1,4,2,4,2,6,2,2,2,2,3,3,4,2,1,4,1,2,6,2,3,2,5,2,1,3,4,4,4,2,2,3,3,5,3,3,2,69.19999999999999,93.0,14,47,61,26.0
2,2,2,2,2,2,3,2,4,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,6,6,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,6,2,5,2,3,5,2,4,5,3,77.6,106.0,16,34,50,26.0
2,6,2,2,2,2,2,2,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,3,2,2,2,1,2,5,2,2,3,4,3,2,2,4,3,3,5,3,3,2,75.19999999999997,105.0,31,15,46,26.0
3,6,2,2,2,4,2,6,5,2,4,1,1,4,2,2,5,2,1,4,2,4,4,3,2,6,2,3,6,3,4,2,4,4,4,2,6,2,2,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,70.0,92.0,5,56,61,26.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,5,5,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,5,4,3,5,2,4,5,3,64.39999999999999,88.0,41,29,70,26.0
2,2,2,2,2,2,3,2,3,2,4,6,1,2,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,78.19999999999997,108.0,30,21,51,26.0
2,4,5,2,2,2,3,2,3,2,4,6,1,4,1,3,1,2,5,1,2,3,1,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,4,5,4,3,5,2,4,5,3,70.0,95.0,17,35,52,26.0
3,4,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,4,4,2,4,4,6,2,6,2,3,6,3,4,2,1,4,3,2,6,2,3,2,5,2,1,3,4,3,2,2,2,2,3,5,3,3,2,68.6,91.0,8,48,56,26.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,2,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,4,4,4,5,4,3,5,2,4,5,3,66.6,88.0,12,55,67,26.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,4,2,2,2,3,3,5,3,3,2,74.0,101.0,20,42,62,26.0
2,6,5,2,2,4,2,2,2,2,4,5,2,6,2,5,5,2,2,1,2,4,4,6,2,2,2,3,6,2,4,2,1,4,1,2,2,2,1,2,5,2,2,2,4,3,2,2,2,3,3,5,3,3,2,76.6,108.0,36,14,50,26.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,71.8,100.0,26,19,45,26.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,6,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,80.2,113.0,29,21,50,26.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,4,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,2,1,3,3,3,2,5,4,3,5,2,4,5,3,65.6,90.0,44,25,69,26.0
2,2,2,2,2,2,3,2,3,4,4,6,1,4,4,3,1,5,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,72.8,99.0,15,49,64,26.0
2,4,6,3,1,1,4,3,3,2,2,4,3,6,2,1,4,2,5,5,6,3,5,2,2,2,1,5,3,5,4,4,1,5,2,5,4,1,5,4,2,2,1,6,1,5,6,1,3,3,4,2,6,1,2,57.2,81.0,36,22,58,26.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,1,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,80.2,113.0,26,30,56,26.0
2,2,2,2,2,2,2,6,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,2,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,30,23,53,26.0
2,5,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,73.8,104.0,31,18,49,26.0
2,2,2,2,2,2,2,2,5,2,4,2,1,6,2,2,1,2,5,1,2,4,4,6,6,2,2,2,5,2,2,2,1,2,4,6,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,83.0,116.0,28,22,50,26.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,70.4,98.0,26,21,47,26.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,5,4,4,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,74.6,104.0,29,25,54,26.0
2,4,5,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,2,3,4,4,5,4,3,5,2,4,5,3,64.39999999999999,87.0,29,42,71,26.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,4,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,77.0,105.0,19,37,56,26.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,1,4,2,4,4,6,2,4,2,3,6,3,4,2,1,4,1,2,6,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,67.0,92.0,46,17,63,26.0
2,4,5,2,2,2,3,2,3,2,4,6,1,4,2,3,1,2,5,1,2,3,1,6,6,2,3,2,5,2,2,2,4,2,4,2,2,5,5,2,4,4,2,2,3,4,4,5,4,3,5,2,4,5,3,71.39999999999998,98.0,15,37,52,26.0
2,6,5,2,2,2,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,5,6,3,4,2,1,4,1,2,2,2,1,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,71.0,101.0,45,7,52,26.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,25,23,48,26.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,83.0,116.0,26,24,50,26.0
4,1,1,6,3,1,4,2,3,5,3,4,4,6,2,4,3,5,6,2,3,4,2,6,2,6,2,5,1,2,5,5,1,4,3,4,1,2,3,6,2,2,6,1,6,5,6,5,1,2,3,2,2,6,2,57.8,81.0,32,27,59,27.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,4,5,1,3,3,1,4,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,2,5,4,3,5,2,4,5,3,66.6,88.0,10,59,69,27.0
3,6,5,2,2,4,2,6,5,2,4,1,1,6,2,2,5,2,1,4,2,4,4,6,6,6,2,3,6,3,5,2,1,4,1,2,6,2,3,2,5,2,1,3,4,3,2,2,4,3,3,5,3,3,2,61.99999999999999,86.0,31,44,75,27.0
2,6,2,2,2,2,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,4,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,75.19999999999997,105.0,25,21,46,27.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,3,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,71.8,100.0,35,18,53,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,2,2,2,3,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,2,5,2,3,5,2,4,5,3,77.6,106.0,17,33,50,27.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,83.0,116.0,28,22,50,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,6,2,5,2,3,5,2,4,5,3,78.19999999999997,108.0,29,22,51,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,2,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,2,5,2,3,5,2,4,5,3,79.0,108.0,22,40,62,27.0
6,6,5,2,5,5,5,3,5,2,3,1,1,3,1,4,1,3,3,1,2,4,4,6,4,4,2,2,1,2,2,4,1,6,2,3,4,1,4,2,4,3,2,5,6,4,5,6,1,4,6,6,4,3,4,56.8,75.0,24,47,71,27.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,26,31,57,27.0
3,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,1,4,2,4,4,6,2,6,2,2,6,3,4,2,1,4,4,2,6,2,3,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,69.19999999999999,93.0,16,48,64,27.0
2,2,2,2,2,2,2,2,5,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,83.0,117.0,35,17,52,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,3,3,1,5,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,72.6,101.0,30,24,54,27.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,5,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,71.8,101.0,47,18,65,27.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,3,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,81.6,114.0,25,27,52,27.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,6,2,2,4,2,5,2,3,5,2,4,5,3,80.2,113.0,31,25,56,27.0
2,2,2,2,2,2,2,2,5,2,4,2,1,6,4,2,5,2,5,1,2,3,3,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,82.19999999999997,117.0,42,12,54,27.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,71.8,100.0,30,18,48,27.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,6,2,2,6,3,2,2,1,4,1,2,6,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,69.6,98.0,34,17,51,27.0
2,2,2,2,2,2,2,2,3,2,4,1,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,5,2,2,4,2,5,2,3,5,2,4,5,3,78.8,112.0,34,23,57,27.0
2,2,2,1,2,2,2,2,3,2,4,2,1,6,4,2,2,2,5,1,2,6,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,2,2,2,2,4,2,5,2,3,5,2,4,5,3,82.19999999999997,116.0,29,20,49,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,1,2,3,4,6,2,2,2,2,5,2,2,2,4,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,80.39999999999998,111.0,21,31,52,27.0
5,4,4,1,3,4,2,2,5,5,4,2,5,4,1,2,5,4,2,1,3,6,3,6,1,1,2,6,2,5,5,3,1,4,1,6,3,5,5,3,6,2,2,6,5,6,3,6,2,2,6,2,2,2,1,58.4,86.0,64,12,76,27.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,5,2,2,3,5,2,4,4,1,6,3,4,4,5,4,3,5,2,4,5,3,63.6,87.0,40,31,71,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,4,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,78.39999999999998,106.0,14,41,55,27.0
2,6,2,2,4,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,2,6,3,4,2,1,4,4,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,75.39999999999998,103.0,15,40,55,27.0
2,4,5,2,2,2,3,2,3,2,4,6,1,4,1,3,1,2,5,1,2,3,1,6,6,2,5,2,5,2,2,2,1,2,4,2,2,3,5,2,4,4,2,2,3,4,4,5,4,3,5,2,4,5,3,69.19999999999999,96.0,32,23,55,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,1,3,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,2,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,76.19999999999997,105.0,26,33,59,27.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,5,4,2,2,2,4,2,5,2,3,5,2,4,5,3,80.79999999999998,116.0,37,11,48,27.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,4,4,4,2,4,3,5,2,4,5,3,66.6,87.0,3,67,70,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,1,2,3,4,6,3,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,76.19999999999997,105.0,21,31,52,27.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,4,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,74.6,103.0,24,27,51,27.0
2,4,2,2,2,2,3,2,3,2,4,6,4,5,1,2,1,1,5,2,3,3,1,6,6,2,3,2,5,2,2,2,1,3,4,2,2,3,5,2,4,4,1,3,3,4,4,5,4,3,5,2,4,5,3,66.4,91.0,42,19,61,27.0
3,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,5,4,2,4,3,6,2,6,2,2,6,3,4,2,1,3,4,2,6,2,3,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,67.6,94.0,45,17,62,27.0
2,4,2,2,2,2,3,2,3,2,4,6,4,5,1,3,1,1,5,2,3,3,1,6,6,2,3,2,5,2,2,2,1,3,4,2,2,3,5,2,4,2,1,3,3,4,4,5,4,3,5,2,4,5,3,65.6,91.0,54,15,69,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,3,1,5,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,73.4,101.0,27,36,63,27.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,5,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,3,2,5,2,1,3,4,3,2,2,2,5,3,5,3,3,2,69.6,100.0,48,6,54,27.0
3,4,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,1,4,2,4,4,6,2,6,2,3,6,2,4,2,1,4,4,2,6,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,68.6,91.0,6,52,58,27.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,2,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,2,2,3,5,2,4,5,3,67.8,91.0,13,51,64,27.0
2,2,2,2,2,2,3,6,3,2,4,6,1,6,4,2,1,2,3,4,2,3,4,6,2,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,79.0,107.0,14,40,54,27.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,4,2,5,2,2,5,2,4,5,3,80.39999999999998,110.0,20,34,54,28.0
2,2,2,2,2,2,2,2,3,2,4,2,1,5,4,2,2,2,2,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,3,4,2,5,2,3,5,2,4,5,3,83.0,116.0,34,21,55,28.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,23,25,48,28.0
2,2,2,2,2,2,2,2,3,2,4,3,1,6,4,2,2,2,2,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,83.0,115.0,14,36,50,28.0
2,2,2,2,2,2,2,2,3,2,4,1,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,80.2,113.0,30,26,56,28.0
2,4,5,2,2,2,3,2,3,2,4,3,1,4,1,3,1,1,5,5,3,3,1,6,5,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,2,3,4,4,5,4,3,5,2,4,5,3,64.39999999999999,89.0,50,22,72,28.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,4,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,6,2,5,2,1,5,2,4,5,3,79.0,108.0,23,39,62,28.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,2,4,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,3,6,4,2,5,2,3,5,2,4,5,3,72.0,98.0,18,31,49,28.0
2,6,5,2,2,4,2,2,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,73.2,102.0,34,30,64,28.0
3,6,5,2,2,4,2,6,5,2,4,1,1,6,2,2,5,2,1,4,2,4,4,6,2,6,2,3,6,3,4,2,1,4,4,2,6,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,65.6,89.0,28,42,70,28.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,76.19999999999997,105.0,20,32,52,28.0
3,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,1,4,2,4,4,6,2,6,2,2,6,3,4,2,1,4,4,2,6,2,3,2,5,2,1,2,4,3,2,5,2,3,3,5,3,3,2,67.8,92.0,19,39,58,28.0
2,6,5,2,2,2,2,2,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,4,4,1,2,2,2,1,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,74.6,104.0,31,24,55,28.0
3,6,5,2,2,4,2,6,5,2,4,1,1,4,2,2,5,2,1,4,2,4,2,6,2,6,2,2,3,3,4,2,1,4,1,2,6,2,3,2,5,2,1,3,4,4,4,2,2,3,3,5,3,3,2,67.8,91.0,14,52,66,28.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,2,2,1,4,1,2,2,2,3,2,5,1,1,3,4,3,2,2,2,3,3,5,3,3,2,69.6,98.0,35,16,51,28.0
